rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
11,Immune System R-HSA-168256,6.571247520413122e-39,4.1831858407079645,367.77781352090653,"['APP', 'IRS1', 'KEAP1', 'RORA', 'TNF', 'CRKL', 'RPS6KA3', 'TBK1', 'CCND1', 'AKT2', 'MYC', 'RPS6KA1', 'GRB10', 'SIRPA', 'AKT1', 'TRIM25', 'EP300', 'MAP3K8', 'CAPN1', 'BTRC', 'MAP3K7', 'IL6R', 'IFNAR2', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'IL4R', 'PRKCB', 'PRKCD', 'ADAM10', 'PRKCA', 'PIAS1', 'ADAM17', 'MAPKAPK2', 'TP53', 'SQSTM1', 'ANAPC1', 'IFNAR1', 'VCP', 'PRKDC', 'SHC1', 'CUL3', 'PIK3R3', 'PSEN1', 'PIK3R1', 'FOXO3', 'HIF1A', 'FOXO1', 'SOCS3', 'SDCBP', 'PPP3R1', 'IRAK1', 'ABL1', 'ABL2', 'PLCG1', 'PAG1', 'STAT5A', 'LYN', 'EGR1', 'STAT5B', 'CREBBP', 'JUN', 'POU2F1', 'YES1', 'SMAD3', 'NFATC3', 'NFATC2', 'EIF2AK2', 'NFKB1', 'PTK2', 'SMAD7', 'SMARCA4', 'NFKB2', 'NFKBIA', 'BCL6', 'REL', 'GRB2', 'NFKBIB', 'ITGB1', 'CIITA', 'DDX3X', 'PTEN', 'CXCL1', 'IKBKB', 'GHR', 'PPP3CA', 'PPP3CB', 'CASP3', 'CASP1', 'ITGAV', 'IKBKG', 'JAK2', 'IKBKE', 'HRAS', 'PRKG1', 'NCK1', 'JAK1', 'HSP90AA1', 'DUSP3', 'ANXA1', 'ANXA2', 'SYK', 'CHUK', 'IFNGR1', 'PDPK1', 'FOS', 'TYK2', 'TNFRSF1B', 'RHOA', 'VAV2', 'PSMA5', 'CEACAM1', 'CREB1', 'PKM', 'PIK3CA', 'IRF3', 'TRAF6', 'IRF1', 'IRF2', 'IRF8', 'CD46', 'CRK', 'CD44', 'BECN1', 'CEBPD', 'ROCK1', 'SRC', 'GSTP1', 'CBL', 'RELA', 'RELB', 'PPP2CA', 'MAPK9', 'MAPK8', 'MUC1', 'MAPK1', 'PTK2B', 'CSK', 'STAT6', 'CAMK2G', 'EIF4E', 'SH2B3', 'MAPK3', 'RANBP2', 'PTPN1', 'MAP3K1', 'STAT1', 'STAT2', 'STAT3', 'PTPN11', 'PTPN12', 'MAPK14', 'MTOR', 'VEGFA', 'NFASC', 'ITCH', 'CTNNB1', 'PTPN6', 'LTBR', 'PTPN2', 'FRK']",7.766019796851871e-37,Reactome_2022
12,Signaling By Nuclear Receptors R-HSA-9006931,4.620230361343649e-36,11.695087521174477,951.5429476094602,"['FOXA1', 'KDM1A', 'SMC3', 'IGF1R', 'YY1', 'XPO1', 'KAT5', 'CCND1', 'AKT2', 'MYC', 'MYB', 'AKT1', 'EP300', 'HRAS', 'NCOA1', 'NCOA2', 'SREBF1', 'HSP90AA1', 'TBP', 'PDPK1', 'NCOA3', 'AXIN1', 'FOS', 'RUNX1', 'NCOR2', 'NCOR1', 'NR5A2', 'CREB1', 'PIK3CA', 'PPARD', 'DDX5', 'GTF2A2', 'HDAC3', 'SHC1', 'HDAC1', 'SRC', 'SRF', 'GNAI3', 'PIK3R3', 'PIK3R1', 'FOXO3', 'PRKCZ', 'EGFR', 'GNAI1', 'GNAI2', 'RXRB', 'RXRA', 'MAPK1', 'MAPK3', 'CREBBP', 'JUN', 'JUND', 'POU2F1', 'NR1H2', 'CAV1', 'NR1H3', 'USF2', 'PTK2', 'USF1', 'CDK9']",5.0052495581222865e-34,Reactome_2022
13,ESR-mediated Signaling R-HSA-8939211,4.2779963778805865e-35,15.213375796178344,1203.9408213555182,"['FOXA1', 'KDM1A', 'SMC3', 'IGF1R', 'YY1', 'XPO1', 'CCND1', 'KAT5', 'AKT2', 'MYC', 'MYB', 'AKT1', 'EP300', 'HRAS', 'NCOA1', 'NCOA2', 'HSP90AA1', 'TBP', 'PDPK1', 'NCOA3', 'AXIN1', 'FOS', 'RUNX1', 'CREB1', 'NR5A2', 'PIK3CA', 'DDX5', 'GTF2A2', 'SHC1', 'HDAC1', 'SRC', 'SRF', 'GNAI3', 'PIK3R3', 'PIK3R1', 'FOXO3', 'PRKCZ', 'EGFR', 'GNAI1', 'GNAI2', 'MAPK1', 'MAPK3', 'CREBBP', 'JUN', 'JUND', 'POU2F1', 'CAV1', 'USF2', 'PTK2', 'USF1', 'CDK9']",4.277996377880586e-33,Reactome_2022
14,Infectious Disease R-HSA-5663205,2.178102096270557e-31,4.643197252361252,327.8175450830853,"['RB1', 'KDM1A', 'IRS1', 'ZDHHC5', 'KEAP1', 'ENO1', 'NR3C1', 'TBK1', 'TRIM28', 'AKT2', 'AKT1', 'TRIM25', 'BTRC', 'MAP3K7', 'IL6R', 'VPS39', 'IFNAR2', 'MAP2K4', 'MAP2K1', 'MAP2K2', 'PRKCA', 'ADAM17', 'HGS', 'IFNAR1', 'DDX5', 'VCP', 'SDC4', 'CUL3', 'IRAK1', 'ABL1', 'DVL2', 'PLCG1', 'LYN', 'CREBBP', 'JUN', 'YES1', 'CAV1', 'HMGA1', 'EIF2AK2', 'NFKB1', 'PTK2', 'NFKB2', 'CDK9', 'HNRNPK', 'GRB2', 'NOX1', 'NFE2L2', 'EZH2', 'ITGB1', 'GSK3B', 'GSK3A', 'IKBKB', 'XPO1', 'YWHAQ', 'CASP1', 'IKBKG', 'JAK2', 'IKBKE', 'NCK1', 'JAK1', 'HSP90AA1', 'TBP', 'SYK', 'PARP1', 'CHUK', 'IFNGR1', 'PDPK1', 'TYK2', 'VAV2', 'NCOR2', 'PSMA5', 'CREB1', 'NCOR1', 'IRF3', 'TRAF6', 'CD46', 'CRK', 'BECN1', 'HDAC2', 'GTF2A2', 'HDAC3', 'CEBPD', 'ROCK1', 'SRC', 'HDAC1', 'GNAI3', 'CBL', 'EGFR', 'GNAI1', 'RELA', 'GNAI2', 'MAPK8', 'MTA1', 'LRIG1', 'MAPK1', 'MTA3', 'EPS15', 'MAPK3', 'RANBP2', 'STAT1', 'STAT2', 'PTPN11', 'MAPK14', 'VEGFA', 'REST', 'CTNNB1', 'PTPN6', 'TAF1']",2.0225233751083744e-29,Reactome_2022
15,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,8.300739294444918e-30,12.086716135603085,809.3411156994434,"['HDAC4', 'DDX5', 'DNMT1', 'HDAC2', 'THRB', 'PCNA', 'THRA', 'CTBP1', 'HDAC1', 'NR1I2', 'RORA', 'BRCA1', 'NR3C1', 'SMC3', 'RELA', 'AURKA', 'HDAC7', 'MTA1', 'RXRA', 'TRIM28', 'SIN3A', 'EP300', 'TP53BP1', 'IKBKG', 'PPARGC1A', 'IKBKE', 'NCOA1', 'RANBP2', 'NCOA2', 'CREBBP', 'PARP1', 'VDR', 'CDKN2A', 'NR1H2', 'NR1H3', 'TOPORS', 'PIAS1', 'NFKB2', 'NFKBIA', 'NR4A2', 'NCOR2', 'HNRNPK', 'NR5A2', 'SP3', 'MDM2', 'PPARG', 'PPARA', 'TP53']",7.193974055185595e-28,Reactome_2022
16,SUMOylation R-HSA-2990846,8.214332587585321e-29,11.300394718932898,730.7862113802117,"['HDAC4', 'DDX5', 'DNMT1', 'HDAC2', 'THRB', 'PCNA', 'THRA', 'CTBP1', 'HDAC1', 'NR1I2', 'RORA', 'BRCA1', 'NR3C1', 'SMC3', 'RELA', 'AURKA', 'HDAC7', 'MTA1', 'RXRA', 'TRIM28', 'SIN3A', 'EP300', 'TP53BP1', 'IKBKG', 'PPARGC1A', 'IKBKE', 'NCOA1', 'RANBP2', 'NCOA2', 'CREBBP', 'PARP1', 'VDR', 'CDKN2A', 'NR1H2', 'NR1H3', 'TOPORS', 'PIAS1', 'NFKB2', 'NFKBIA', 'NR4A2', 'NCOR2', 'HNRNPK', 'NR5A2', 'SP3', 'MDM2', 'PPARG', 'PPARA', 'TP53']",6.674145227413073e-27,Reactome_2022
17,Signaling By TGFB Family Members R-HSA-9006936,1.7833353903149856e-28,16.828944099378884,1075.2668239024893,"['ACVRL1', 'ITGB1', 'BMPR2', 'ZFYVE9', 'HDAC1', 'YBX1', 'ACVR1B', 'CBL', 'PRKCZ', 'PPP1CB', 'XPO1', 'MYC', 'EP300', 'MAPK1', 'ITGAV', 'E2F4', 'MAPK3', 'SMAD2', 'SMAD1', 'SMAD4', 'SMAD3', 'PARP1', 'STAT1', 'USP9X', 'SMAD9', 'SMAD5', 'ACVR2B', 'RHOA', 'TGFBR1', 'SMAD7', 'TGFBR2', 'PPP1CA', 'CDK9', 'NCOR2', 'BMP2', 'SNW1', 'NCOR1', 'TFDP1', 'BMPR1A']",1.363727063182048e-26,Reactome_2022
18,Signaling By NTRK1 (TRKA) R-HSA-187037,1.2454434396736329e-26,17.162139917695473,1023.6825297104581,"['IRS1', 'SHC1', 'SRC', 'SRF', 'PIK3R1', 'CRKL', 'PPP2CA', 'RPS6KA3', 'RPS6KA1', 'EP300', 'MAPK1', 'PLCG1', 'HRAS', 'MEF2D', 'MAPK3', 'MEF2A', 'EGR1', 'MAP2K1', 'MEF2C', 'MAP2K2', 'JUND', 'DUSP3', 'TCF12', 'STAT3', 'FOS', 'MAPK14', 'RHOA', 'REST', 'CREB1', 'PIK3CA', 'MAPKAPK2', 'ID1', 'ID3', 'GRB2', 'SGK1', 'CRK']",8.994869286531794e-25,Reactome_2022
19,Cellular Responses To Stress R-HSA-2262752,2.5281277136291618e-26,4.502753056065381,265.3910647950146,"['RB1', 'GSK3B', 'GSK3A', 'KEAP1', 'RORA', 'NR3C1', 'ETS1', 'ETS2', 'RPS6KA3', 'XPO1', 'KAT5', 'SIN3A', 'AKT2', 'MYC', 'RPS6KA1', 'GRB10', 'AKT1', 'EP300', 'BTRC', 'NCOA1', 'NCOA2', 'MAP2K4', 'MEF2C', 'HSP90AA1', 'PRKCD', 'FOS', 'SIRT1', 'NCOR2', 'PSMA5', 'CREB1', 'NCOR1', 'TFDP1', 'DDIT3', 'MAPKAPK2', 'MAPKAPK5', 'PPARA', 'CLOCK', 'TP53', 'SQSTM1', 'ATF3', 'ANAPC1', 'BLVRA', 'ATF4', 'CEBPB', 'VCP', 'HDAC3', 'NOTCH1', 'SHC1', 'EPAS1', 'GSTP1', 'CUL3', 'HIF1A', 'HDAC6', 'RELA', 'MAPK9', 'MAPK8', 'RXRA', 'HSF1', 'MAPK1', 'E2F2', 'E2F3', 'CAMK2G', 'PPARGC1A', 'MEF2D', 'MAPK3', 'MAP4K4', 'RANBP2', 'CREBBP', 'JUN', 'NFYA', 'CDKN2A', 'NFYB', 'NFYC', 'STAT3', 'HMGA1', 'EIF2AK3', 'HMGA2', 'MAPK14', 'MTOR', 'NFKB1', 'VEGFA', 'RAD50', 'CDK6', 'CDK4', 'ID1', 'MDM2', 'MAFK', 'ATM', 'HDGF', 'NFE2L2', 'EZH2']",1.7297715935357423e-24,Reactome_2022
20,Signaling By NTRKs R-HSA-166520,7.538287037371692e-26,14.99575957984828,867.4629651685426,"['IRS1', 'SHC1', 'SRC', 'SRF', 'PIK3R1', 'CRKL', 'PPP2CA', 'RPS6KA3', 'RPS6KA1', 'EP300', 'MAPK1', 'PLCG1', 'HRAS', 'MEF2D', 'MAPK3', 'MEF2A', 'EGR1', 'MAP2K1', 'MEF2C', 'MAP2K2', 'JUND', 'DUSP3', 'TCF12', 'STAT3', 'PTPN11', 'FOS', 'MAPK14', 'RHOA', 'REST', 'CREB1', 'PIK3CA', 'MAPKAPK2', 'ID1', 'ID3', 'GRB2', 'SGK1', 'CRK']",4.8998865742916e-24,Reactome_2022
21,Signaling By NOTCH R-HSA-157118,1.0411543267335087e-25,10.19555817610063,586.4923196376294,"['NOTCH2', 'HDAC4', 'HDAC5', 'HDAC2', 'NOTCH1', 'HDAC3', 'MAML2', 'HDAC1', 'PSEN1', 'YBX1', 'RBPJ', 'HIF1A', 'DLL1', 'EGFR', 'HDAC6', 'HDAC7', 'DLL4', 'CCND1', 'MYC', 'AKT1', 'EP300', 'E2F3', 'JAG2', 'PRKCI', 'CREBBP', 'JUN', 'JAG1', 'TLE1', 'SMAD3', 'STAT1', 'ADAM10', 'SIRT6', 'PBX1', 'RUNX1', 'NCOR2', 'PSMA5', 'ITCH', 'ADAM17', 'SNW1', 'NCOR1', 'CREB1', 'TFDP1', 'ELF3', 'MAML3', 'TP53']",6.4452410702550535e-24,Reactome_2022
22,Cellular Responses To Stimuli R-HSA-8953897,1.1004146541014973e-25,4.394726411446249,252.5602695887963,"['RB1', 'GSK3B', 'GSK3A', 'KEAP1', 'RORA', 'NR3C1', 'ETS1', 'ETS2', 'RPS6KA3', 'XPO1', 'KAT5', 'SIN3A', 'AKT2', 'MYC', 'RPS6KA1', 'GRB10', 'AKT1', 'EP300', 'BTRC', 'NCOA1', 'NCOA2', 'MAP2K4', 'MEF2C', 'HSP90AA1', 'PRKCD', 'FOS', 'SIRT1', 'NCOR2', 'PSMA5', 'CREB1', 'NCOR1', 'TFDP1', 'DDIT3', 'MAPKAPK2', 'MAPKAPK5', 'PPARA', 'CLOCK', 'TP53', 'SQSTM1', 'ATF3', 'ANAPC1', 'BLVRA', 'ATF4', 'CEBPB', 'VCP', 'HDAC3', 'NOTCH1', 'SHC1', 'EPAS1', 'GSTP1', 'CUL3', 'HIF1A', 'HDAC6', 'RELA', 'MAPK9', 'MAPK8', 'RXRA', 'HSF1', 'MAPK1', 'E2F2', 'E2F3', 'CAMK2G', 'PPARGC1A', 'MEF2D', 'MAPK3', 'MAP4K4', 'RANBP2', 'CREBBP', 'JUN', 'NFYA', 'CDKN2A', 'NFYB', 'NFYC', 'STAT3', 'HMGA1', 'EIF2AK3', 'HMGA2', 'MAPK14', 'MTOR', 'NFKB1', 'VEGFA', 'RAD50', 'CDK6', 'CDK4', 'ID1', 'MDM2', 'MAFK', 'ATM', 'HDGF', 'NFE2L2', 'EZH2']",6.502450228781575e-24,Reactome_2022
23,MyD88-independent TLR4 Cascade R-HSA-166166,4.337053496864909e-25,14.841880341880342,832.5913750872054,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'TBK1', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'IKBKE', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'CHUK', 'PTPN11', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'IRF3', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",2.451378063445383e-23,Reactome_2022
24,Intracellular Signaling By Second Messengers R-HSA-9006925,2.438605196481718e-24,7.119299861814832,387.0807189527133,"['GSK3B', 'GSK3A', 'KDM1A', 'IRS1', 'PTEN', 'AKT2', 'AKT1', 'CHUK', 'PDPK1', 'PRKCD', 'PRKCA', 'PSMA5', 'CREB1', 'PIK3CA', 'TRAF6', 'PPARG', 'TP53', 'HDAC5', 'HDAC2', 'HDAC3', 'HDAC1', 'SRC', 'PIK3R3', 'PIK3R1', 'FOXO3', 'EGFR', 'FOXO1', 'HDAC7', 'PPP2CA', 'MTA1', 'IRAK1', 'ERBB3', 'ERBB2', 'MAPK1', 'PLCG1', 'CAMK2G', 'MTA3', 'MAPK3', 'EGR1', 'JUN', 'BAD', 'INSR', 'PTPN11', 'MTOR', 'NR4A1', 'REST', 'RPS6KB2', 'MDM2', 'GRB2', 'FGFR3', 'FRK', 'FGFR2', 'EZH2', 'FGFR1']",1.2936485952874903e-22,Reactome_2022
25,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,2.4877857601682507e-24,14.683737971574667,798.0706909964533,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'TBK1', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'IKBKE', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'IRF3', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",1.2936485952874903e-22,Reactome_2022
26,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,8.468997433091902e-24,21.939075630252102,1165.5272166031496,"['ITGB1', 'CEBPD', 'RORA', 'PIK3R1', 'FOXO3', 'TNF', 'HIF1A', 'FOXO1', 'SOCS3', 'MUC1', 'CCND1', 'MYC', 'AKT1', 'STAT6', 'JAK2', 'IL6R', 'JAK1', 'HSP90AA1', 'IL4R', 'POU2F1', 'ANXA1', 'STAT1', 'STAT3', 'FOS', 'TYK2', 'TNFRSF1B', 'VEGFA', 'BCL6', 'TP53']",4.234498716545951e-22,Reactome_2022
27,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,9.9107239824047e-24,12.405251288659795,657.0866203861137,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'TBK1', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'IKBKE', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'PTPN11', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'IRF3', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",4.771830065602262e-22,Reactome_2022
28,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,1.1729784623685609e-23,15.63544648943422,825.5501820009197,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",5.445971432425462e-22,Reactome_2022
29,PIP3 Activates AKT Signaling R-HSA-1257604,3.496058168298701e-23,7.338471163690138,379.4563536589485,"['GSK3B', 'GSK3A', 'KDM1A', 'IRS1', 'PTEN', 'AKT2', 'AKT1', 'CHUK', 'PDPK1', 'PSMA5', 'CREB1', 'PIK3CA', 'TRAF6', 'PPARG', 'TP53', 'HDAC5', 'HDAC2', 'HDAC3', 'HDAC1', 'SRC', 'PIK3R3', 'PIK3R1', 'FOXO3', 'EGFR', 'FOXO1', 'HDAC7', 'PPP2CA', 'MTA1', 'IRAK1', 'ERBB3', 'ERBB2', 'MAPK1', 'MTA3', 'MAPK3', 'EGR1', 'JUN', 'BAD', 'INSR', 'PTPN11', 'MTOR', 'NR4A1', 'REST', 'RPS6KB2', 'MDM2', 'GRB2', 'FGFR3', 'FRK', 'FGFR2', 'EZH2', 'FGFR1']",1.5671984892373488e-21,Reactome_2022
30,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,5.065478789526179e-23,14.654013292433538,752.2932046099006,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",2.1950408087946776e-21,Reactome_2022
31,Innate Immune System R-HSA-168249,6.13427186920396e-23,3.8879854322892298,198.85321457179467,"['APP', 'DDX3X', 'CXCL1', 'IKBKB', 'RPS6KA3', 'PPP3CA', 'PPP3CB', 'TBK1', 'RPS6KA1', 'CASP1', 'SIRPA', 'TRIM25', 'EP300', 'ITGAV', 'MAP3K8', 'IKBKG', 'CAPN1', 'BTRC', 'IKBKE', 'HRAS', 'MAP3K7', 'NCK1', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'HSP90AA1', 'DUSP3', 'ANXA2', 'SYK', 'CHUK', 'PDPK1', 'PRKCD', 'ADAM10', 'PRKCA', 'FOS', 'TNFRSF1B', 'RHOA', 'VAV2', 'PSMA5', 'CEACAM1', 'CREB1', 'PKM', 'PIK3CA', 'IRF3', 'TRAF6', 'MAPKAPK2', 'CD46', 'CRK', 'TP53', 'CD44', 'VCP', 'ROCK1', 'PRKDC', 'SHC1', 'SRC', 'GSTP1', 'PSEN1', 'PIK3R1', 'RELA', 'RELB', 'PPP2CA', 'MAPK9', 'SDCBP', 'MAPK8', 'MUC1', 'PPP3R1', 'IRAK1', 'ABL1', 'MAPK1', 'STAT6', 'PLCG1', 'MAPK3', 'LYN', 'CREBBP', 'JUN', 'YES1', 'MAP3K1', 'NFATC3', 'NFATC2', 'PTPN11', 'MAPK14', 'NFKB1', 'PTK2', 'NFKB2', 'NFKBIA', 'NFASC', 'ITCH', 'CTNNB1', 'PTPN6', 'GRB2', 'FRK', 'NFKBIB']",2.572436590311338e-21,Reactome_2022
32,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,8.109195047728835e-23,14.353574558657819,730.1155050445019,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",3.1945313824386317e-21,Reactome_2022
33,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,8.109195047728835e-23,14.353574558657819,730.1155050445019,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",3.1945313824386317e-21,Reactome_2022
34,Extra-nuclear Estrogen Signaling R-HSA-9009391,2.186770398933794e-22,24.896810850439884,1241.7146556563603,"['SHC1', 'SRC', 'SRF', 'GNAI3', 'PIK3R3', 'PIK3R1', 'FOXO3', 'PRKCZ', 'EGFR', 'GNAI1', 'IGF1R', 'GNAI2', 'XPO1', 'CCND1', 'AKT2', 'AKT1', 'MAPK1', 'HRAS', 'MAPK3', 'HSP90AA1', 'PDPK1', 'CAV1', 'FOS', 'PTK2', 'CREB1', 'PIK3CA']",8.122290053182665e-21,Reactome_2022
35,FOXO-mediated Transcription R-HSA-9614085,2.186770398933794e-22,24.896810850439884,1241.7146556563603,"['HDAC2', 'HDAC1', 'NR3C1', 'FOXO3', 'FOXO1', 'STK11', 'YWHAQ', 'SIN3A', 'AKT2', 'AKT1', 'EP300', 'PPARGC1A', 'SMAD2', 'SREBF1', 'CREBBP', 'SMAD4', 'SMAD3', 'NFYA', 'NFYB', 'CAV1', 'NFYC', 'KLF4', 'SIRT1', 'RBL2', 'BCL6', 'DDIT3']",8.122290053182665e-21,Reactome_2022
36,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,3.1726506361570696e-22,13.521590372817366,669.3498859139335,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",1.114715088379511e-20,Reactome_2022
37,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,3.1726506361570696e-22,13.521590372817366,669.3498859139335,"['APP', 'RELA', 'IKBKB', 'PPP2CA', 'RPS6KA3', 'MAPK9', 'MAPK8', 'IRAK1', 'RPS6KA1', 'MAPK1', 'MAP3K8', 'IKBKG', 'BTRC', 'MAP3K7', 'MAPK3', 'MEF2A', 'MAP2K4', 'MAP2K1', 'MEF2C', 'JUN', 'DUSP3', 'MAP3K1', 'CHUK', 'FOS', 'MAPK14', 'NFKB1', 'NFKB2', 'NFKBIA', 'CREB1', 'TRAF6', 'MAPKAPK2', 'TP53', 'NFKBIB']",1.114715088379511e-20,Reactome_2022
38,Signaling By SCF-KIT R-HSA-1433557,3.2826840092631037e-22,54.821107784431135,2711.9021086366356,"['LYN', 'STAT5A', 'GRB7', 'STAT5B', 'YES1', 'SRC', 'STAT1', 'STAT3', 'PIK3R3', 'PRKCA', 'PTPN11', 'PIK3R1', 'CBL', 'FER', 'PIK3CA', 'GRB10', 'GRB2', 'PTPN6', 'JAK2', 'HRAS', 'SH2B3']",1.123023476853167e-20,Reactome_2022
39,Hemostasis R-HSA-109582,3.725547712101851e-22,5.4545080820096565,269.1344732573345,"['ITGB1', 'APP', 'KDM1A', 'DOCK7', 'SIN3A', 'MYB', 'SIRPA', 'AKT1', 'ITGAV', 'JAK2', 'HRAS', 'PRKG1', 'ANXA2', 'SYK', 'PRKCB', 'ITGA3', 'PDPK1', 'PRKCD', 'PRKCA', 'RHOA', 'VAV2', 'CEACAM1', 'PIK3CA', 'IRF1', 'IRF2', 'CRK', 'TP53', 'CD44', 'GRB7', 'HDAC2', 'SDC4', 'SHC1', 'SRC', 'HDAC1', 'GATA6', 'GNAI3', 'PIK3R3', 'PIK3R1', 'PRKCZ', 'GNAI1', 'GNAI2', 'PPP2CA', 'ABL1', 'MAPK1', 'CSK', 'PLCG1', 'SH2B3', 'MAPK3', 'LYN', 'PTPN1', 'YES1', 'CAV1', 'PTPN11', 'MAPK14', 'PTK2', 'VEGFA', 'GNAQ', 'MAFK', 'PTPN6', 'GRB2', 'BCAR1']",1.2418492373672837e-20,Reactome_2022
40,VEGFA-VEGFR2 Pathway R-HSA-4420097,4.918461239227586e-22,16.31019387116948,800.2413348590527,"['ROCK1', 'SRC', 'HSPB1', 'PIK3R1', 'PRKCZ', 'AKT2', 'NCK2', 'AKT1', 'PTK2B', 'ITGAV', 'PLCG1', 'HRAS', 'NCK1', 'HSP90AA1', 'PDPK1', 'PRKCB', 'CAV1', 'PRKCD', 'PRKCA', 'MAPK14', 'RHOA', 'MTOR', 'PTK2', 'VAV2', 'VEGFA', 'PIK3CA', 'MAPKAPK2', 'CTNNB1', 'CRK', 'BCAR1']",1.5984999027489652e-20,Reactome_2022
